molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3935183,CN(C)C(=O)/C(C#N)=C/c1ccc(-c2cnc3[nH]cc(C(=O)C(C)(C)C)c3n2)cc1,679.9
CHEMBL3966232,CN(C)C(=O)/C(C#N)=C/c1cccc(-c2cnc3[nH]cc(C(=O)C(C)(C)C)c3n2)c1,104.0
CHEMBL3936422,CN(C)C(=O)/C(C#N)=C/c1cccc(Oc2cnc3[nH]cc(C(=O)C(C)(C)C)c3n2)c1,5000.0
CHEMBL3974727,CC(C)(C)C(=O)c1c[nH]c2ncc(-c3cccc(NC(=O)/C(C#N)=C/C4CC4)c3)nc12,345.0
CHEMBL3941879,CC(C)(C)C(=O)c1c[nH]c2ncc(Nc3ccc(/C=C4\SC(=O)NC4=O)cc3)nc12,4.0
CHEMBL3984768,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc5ccccc5[nH]4)c3n2)c1,5.0
CHEMBL3963521,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,5.0
CHEMBL3902509,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)c1,5.0
CHEMBL3901385,C#CC1(C(=O)Nc2cccc(-c3cnc4[nH]cc(Cl)c4c3)c2)CC1,5.0
CHEMBL3919260,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,5.0
CHEMBL3915825,C#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,5.0
CHEMBL3926317,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,5.0
CHEMBL3953949,O=C(CF)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,5.0
CHEMBL3938761,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)c1,5.0
CHEMBL3962690,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)c1,5.0
CHEMBL3911910,Cc1c[nH]c2ncc(-c3cccc(NC(=O)CF)c3)cc12,5.0
CHEMBL3939895,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(F)c4OC)c3c2)c1,5.0
CHEMBL3917327,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(C)C(C)(C)C)c4)c3c2)c1,5.0
CHEMBL3948653,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(CC)CC)c4)c3c2)c1,5.0
CHEMBL3918545,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(C(=O)OCC)c4)c3c2)c1,5.0
CHEMBL3946420,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc(F)cc(F)c4OC)c3c2)c1,5.0
CHEMBL3909234,CCC#CC(=O)Nc1cc(-c2cnc3[nH]cc(C)c3c2)ccc1F,5.0
CHEMBL3979472,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(C)C(C)(C)C)c4)c3c2)c1,5.0
CHEMBL3918168,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(S(=O)(=O)N(C)C(C)(C)C)c4)c3n2)c1,5.0
CHEMBL3979809,Cc1n[nH]c2ncc(-c3cccc(NC(=O)/C=C/N(C)C)c3)cc12,5.0
CHEMBL3942125,Cc1n[nH]c2ncc(-c3ccc(Cl)c(NC(=O)/C=C/N(C)C)c3)cc12,5.0
CHEMBL3968188,C=CC(=O)Nc1cc(-c2cnc3[nH]nc(C)c3c2)ccc1Cl,5.0
CHEMBL3967741,CC/C=C/C(=O)Nc1cccc(-c2cnc3[nH]nc(C)c3c2)c1,5.0
CHEMBL3976245,C=CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1,5.0
CHEMBL3964955,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,5.0
CHEMBL3904442,C=CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,5.0
CHEMBL3907847,C=CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,5.0
CHEMBL3958574,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc5ccccc5[nH]4)c3c2)c1,5.0
CHEMBL3914851,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc5ccc(C)cc5[nH]4)c3c2)c1,5.0
CHEMBL3920364,C#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1,5.0
CHEMBL3951591,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1,5.0
CHEMBL3937076,C#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,5.0
CHEMBL3966831,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,5.0
CHEMBL3968455,CC#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1,5.0
CHEMBL3962931,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,5.0
CHEMBL3986267,C#CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,5.0
CHEMBL3957567,C#CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,5.0
CHEMBL3981782,CCC#CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,5.0
CHEMBL3956377,CCC#CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,5.0
CHEMBL3973770,CC#CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,5.0
CHEMBL3944305,CC#CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,5.0
CHEMBL3958612,C#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,5.0
CHEMBL3927614,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,5.0
CHEMBL3967872,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,5.0
CHEMBL3893228,C#CC(=O)Nc1cc(-c2cnc3[nH]cc(C)c3c2)ccc1F,5.0
CHEMBL3925725,COc1c(F)cc(F)cc1-c1c[nH]c2ncc(-c3cc(NC(=O)/C=C/CN(C)C)ccc3F)cc12,5.0
CHEMBL3948029,COc1cc(F)c(C)cc1-c1c[nH]c2ncc(-c3cccc(NC(=O)/C=C/CN(C)C)c3)cc12,5.0
CHEMBL3920230,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cc(C)c(F)cc4OC)c3c2)c1,5.0
CHEMBL3943435,Cc1cccc(-c2c[nH]c3ncc(-c4cccc(NC(=O)/C=C/CN(C)C)c4)cc23)c1F,5.0
CHEMBL3919033,C=CC(=O)Nc1cccc(-c2cnc3[nH]cc(-c4cccc(C)c4F)c3c2)c1,5.0
CHEMBL3934456,C=CC(=O)Nc1cccc(-c2cnc3c(c2)CC(=O)N3)c1,5.0
CHEMBL3906494,Cc1c[nH]c2ncc(-c3cccc(NC(=O)/C=C/CN(C)C)c3)cc12,5.0
CHEMBL3921295,CN(C)C/C=C/C(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)c1,5.0
CHEMBL3963532,Cc1nc(C2CCCCC2)c2c3cc[nH]c3ncn12,1400.0
CHEMBL3948605,c1cc2c(ncn3cnc(C4CCCCC4)c23)[nH]1,61.0
CHEMBL3924291,O=C(OCc1ccccc1)N1CCCC(c2ncn3cnc4[nH]ccc4c23)C1,1400.0
CHEMBL3898786,N#CCC(=O)N1CCCC(c2ncn3cnc4[nH]ccc4c23)C1,290.0
CHEMBL3911874,Cc1ccccc1-c1nnn2cnc3[nH]ccc3c12,260.0
CHEMBL3969473,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1,150.0
CHEMBL3936356,CC1CCCCC1c1nnn2cnc3[nH]ccc3c12,55.0
CHEMBL3935714,S=c1[nH]c(C2CCCCC2)c2c3cc[nH]c3ncn12,430.0
CHEMBL3955496,O=c1[nH]c(C2CCCCC2)c2c3cc[nH]c3ncn12,430.0
CHEMBL3906967,OC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,190.0
CHEMBL3963319,CC1CCN(C(=O)OC(C)(C)C)CC1c1nnn2cnc3[nH]ccc3c12,440.0
CHEMBL3915844,CC1CCN(C(=O)CC#N)CC1c1nnn2cnc3[nH]ccc3c12,400.0
CHEMBL3955793,CC(C)(C)OC(=O)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,1000.0
CHEMBL3906872,O=C(OCc1ccccc1)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,1000.0
CHEMBL3977496,c1cc2c(ncn3nnc(C4CCCNC4)c23)[nH]1,4300.0
CHEMBL3896712,c1ccc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)cc1,5300.0
CHEMBL3971389,O=C(CC(F)(F)F)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,2100.0
CHEMBL3909793,c1cncc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)c1,1000.0
CHEMBL3986686,c1cc2c(ncn3nnc(C4CCCN(Cc5cncs5)C4)c23)[nH]1,1000.0
CHEMBL3896215,O=C(Nc1nncs1)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,330.0
CHEMBL3963555,Cc1cc(NC(=O)N2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)sn1,900.0
CHEMBL3902447,N#Cc1ccc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)cc1,1000.0
CHEMBL3920352,FC(F)(F)c1ccc(CN2CCCC(c3nnn4cnc5[nH]ccc5c34)C2)cc1,1000.0
CHEMBL3985597,CC(C)(C)OC(=O)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,6900.0
CHEMBL3929096,FC(F)(F)CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,440.0
CHEMBL3933612,O=C(OCc1ccccc1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3974904,c1cc2c(ncn3nnc(C4CCNCC4)c23)[nH]1,1000.0
CHEMBL3958797,c1cncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,220.0
CHEMBL3931293,O=C(CC(F)(F)F)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3969865,O=C(Nc1nncs1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,480.0
CHEMBL3943768,Cc1cc(NC(=O)N2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)sn1,1000.0
CHEMBL3944831,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,380.0
CHEMBL3916915,FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,78.0
CHEMBL3953550,N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,31.0
CHEMBL3892138,N#Cc1cccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,260.0
CHEMBL3896798,Cc1noc(C)c1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3918854,FC(F)(F)Oc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,310.0
CHEMBL3912192,FC(F)(F)Sc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,220.0
CHEMBL3936616,FC(F)(F)c1cccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,530.0
CHEMBL3899634,N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,37.0
CHEMBL3927649,Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,42.0
CHEMBL3890660,FC(F)(F)c1ccc(CCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3922240,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,54.0
CHEMBL3983078,c1cc2c(ncn3nnc(C4CCN(Cc5cncs5)CC4)c23)[nH]1,42.0
CHEMBL3913228,c1ccc(CCCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3975090,COc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,1000.0
CHEMBL3900724,FC(F)(F)c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc(C(F)(F)F)c1,1000.0
CHEMBL3981443,c1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)n1,440.0
CHEMBL3949285,Clc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,41.0
CHEMBL3973453,c1cc2c(ncn3nnc(C4CCN(CC5CCCCC5)CC4)c23)[nH]1,1000.0
CHEMBL3943946,c1cc2c(ncn3nnc(C4CCN(C5CCCC5)CC4)c23)[nH]1,1000.0
CHEMBL3897798,FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cn1,41.0
CHEMBL3972475,N#Cc1cc(F)c(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,24.0
CHEMBL3986618,Clc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,71.0
CHEMBL3957937,Fc1cccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,220.0
CHEMBL3956311,FC(F)(F)C1CCC(N2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,1000.0
CHEMBL3959789,O=C(Nc1cccc(C(F)(F)F)c1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3897131,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3903353,CC(C)(C)OC(=O)N[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3927827,O=C(N[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)OCc1ccccc1,1000.0
CHEMBL3945787,N[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,530.0
CHEMBL3975158,COC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,470.0
CHEMBL3951060,CO[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,780.0
CHEMBL3983127,FC1(F)CCC(c2nnn3cnc4[nH]ccc4c23)CC1,930.0
CHEMBL3926766,c1cc2c(ncn3nnc(C4CC5CCC4C5)c23)[nH]1,150.0
CHEMBL3917774,c1cc2c(ncn3nnc(C4CCCCCC4)c23)[nH]1,86.0
CHEMBL3891204,c1cc2c(ncn3nnc(C4CCC4)c23)[nH]1,650.0
CHEMBL3900224,FC(F)(F)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3905627,CC(=O)SC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,55.0
CHEMBL3892296,CC(=O)OC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,48.0
CHEMBL3942741,FC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,65.0
CHEMBL3918308,BrC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,74.0
CHEMBL3954894,ClC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,32.0
CHEMBL3927252,SC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,30.0
CHEMBL3934580,CS(=O)(=O)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,53.0
CHEMBL3967735,O=C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,170.0
CHEMBL3929124,FC(F)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,390.0
CHEMBL3984424,O[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,640.0
CHEMBL3911186,O=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3943557,O[C@H]1CC[C@@H](c2nnn3cnc4[nH]ccc4c23)CC1,280.0
CHEMBL3973060,O=C(OCc1ccccc1)N1CCC(c2ncn3cnc4[nH]ccc4c23)CC1,620.0
CHEMBL3958601,O=C(OCc1ccccc1)N1CCC(c2[nH]c(=S)n3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3932581,FC(F)(F)c1ccc(CN2CCC(c3[nH]c(=S)n4cnc5[nH]ccc5c34)CC2)cc1,480.0
CHEMBL3896777,O=S1(=O)CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,210.0
CHEMBL3922488,N#CC1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,1000.0
CHEMBL3894474,N#CCCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,200.0
CHEMBL3917030,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCOCC5)CC4)c23)[nH]1,640.0
CHEMBL3983303,N#Cc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3908040,N#Cc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,310.0
CHEMBL3895546,F[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,830.0
CHEMBL4112119,F[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,1000.0
CHEMBL3970198,CC1(C)CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,1000.0
CHEMBL3971898,FC1(F)CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,970.0
CHEMBL3900746,FC(F)(F)c1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,300.0
CHEMBL3976885,FC(F)(F)c1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3909814,Fc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,240.0
CHEMBL3984960,Fc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,220.0
CHEMBL3915165,CN(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)cc1,1000.0
CHEMBL3899650,Cc1cc(C#N)ccc1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3924171,Cc1cc(OC(F)(F)F)ccc1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3937827,N#Cc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,1000.0
CHEMBL3891947,Cc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)s1,280.0
CHEMBL3972506,FCCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,280.0
CHEMBL3897849,CN(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(C#N)cc1,580.0
CHEMBL3957990,CC(NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccc(F)c(F)c1,160.0
CHEMBL3986660,FC(F)(F)Oc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,510.0
CHEMBL3949323,Fc1ccc(CCNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,220.0
CHEMBL3950680,Fc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,250.0
CHEMBL3943994,CS(=O)(=O)c1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,710.0
CHEMBL3973486,FC(F)(F)Oc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3962689,FC(F)(F)Oc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)c(Cl)c1,1000.0
CHEMBL3919766,N#Cc1cc(F)ccc1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,560.0
CHEMBL3973017,Fc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)c(C(F)(F)F)c1,1000.0
CHEMBL3943501,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNc5ccc(N6CCOCC6)cc5)CC4)c23)[nH]1,1000.0
CHEMBL3980241,O[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,590.0
CHEMBL3934627,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC[C@@H]5CCCO5)CC4)c23)[nH]1,1000.0
CHEMBL3956611,N#Cc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,460.0
CHEMBL3978777,c1cc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1,1000.0
CHEMBL3967682,c1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,870.0
CHEMBL3926748,c1cc2c(ncn3nnc(C4CCC(N5CCOCC5)CC4)c23)[nH]1,1000.0
CHEMBL3900189,FC(F)(F)c1cccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,1000.0
CHEMBL3927316,c1cc2c(ncn3nnc(C4CCC(NCCN5CCOCC5)CC4)c23)[nH]1,1000.0
CHEMBL3970109,N#CC1CCN(C2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,1000.0
CHEMBL3898916,FC(F)(F)c1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3975250,N#Cc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,1000.0
CHEMBL3907944,CN(c1ccc(F)cc1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3983231,Fc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,560.0
CHEMBL3913397,Cc1cc(C#N)ccc1NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3897850,Cc1cc(OC(F)(F)F)ccc1NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,1000.0
CHEMBL3922392,N#Cc1ccc(N[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3906857,N#Cc1ccc(N[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,660.0
CHEMBL3934814,c1ccc(CCN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3906263,c1ccc(CCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3980041,c1ccc(CCCN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3897300,c1ccc(CCCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3968423,N#Cc1ccc(CN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3903790,N#Cc1ccc(CN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,380.0
CHEMBL3957421,FC(F)(F)c1ccc(CN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,1000.0
CHEMBL3980979,FC(F)(F)c1ccc(CN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,400.0
CHEMBL3952151,c1cc2c(ncn3nnc([C@H]4CC[C@@H](NN5CCOCC5)CC4)c23)[nH]1,430.0
CHEMBL3984482,c1cc2c(ncn3nnc([C@H]4CC[C@H](NN5CCOCC5)CC4)c23)[nH]1,1000.0
CHEMBL3945740,OCc1ccc(-c2nnn3cnc4[nH]ccc4c23)cc1,500.0
CHEMBL3945964,Fc1ccccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,360.0
CHEMBL3909146,FC(F)(F)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,180.0
CHEMBL3937067,N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,54.0
CHEMBL3965965,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cn1,26.0
CHEMBL3891030,c1coc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,310.0
CHEMBL3923513,Ic1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,180.0
CHEMBL3951230,c1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,200.0
CHEMBL3979340,Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,60.0
CHEMBL3912553,Clc1ncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,9.8
CHEMBL3922180,c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)[nH]n1,630.0
CHEMBL3894161,c1cc2c(ncn3nnc(C4CCN(Cc5csnn5)CC4)c23)[nH]1,32.0
CHEMBL3931093,Brc1ncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,15.0
CHEMBL3899570,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,620.0
CHEMBL3936565,FC(F)(F)c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1Cl,950.0
CHEMBL3908624,CS(=O)(=O)c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,520.0
CHEMBL3974989,Fc1cc(C(F)(F)F)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,240.0
CHEMBL3949040,Fc1cc(Cl)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,59.0
CHEMBL3986377,Fc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1Cl,80.0
CHEMBL3957659,Clc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1,350.0
CHEMBL3940267,Fc1cnccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,310.0
CHEMBL3969811,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)nc1,680.0
CHEMBL3981338,Clc1cnccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,410.0
CHEMBL3907770,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,230.0
CHEMBL3925854,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(Cl)c1,100.0
CHEMBL3953486,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,170.0
CHEMBL3931226,Fc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1C(F)(F)F,170.0
